x,y,label
0.4554931802600163,-0.12550304342088792,1
-0.7042173135258507,0.041308270559931526,0
0.4137986366049272,0.791321940097044,0
-0.8640487296094477,0.13875386420457939,0
-0.9362676688698562,0.3592673717890083,0
0.18863489064109576,-0.308188202914958,1
1.034922711334619,0.2993214468456087,0
-0.16331750245982807,0.2831686639656409,1
0.31633976999481095,-0.2389238504715361,1
0.9551026225541542,0.21097872889703137,0
-0.06284450066958044,0.9747281172560507,0
1.0130846642489983,-0.5560647430430522,1
0.16546818670307825,0.29073129165762446,1
0.0904976379401013,0.2045475718107348,1
-0.7809388838300185,0.6133959017038587,0
0.006056405696123979,-0.036472206658619694,1
0.939412858285819,0.41181053292277287,0
2.0173812923870105,0.4007351811335863,1
0.8112906423664508,-0.440727863303322,1
1.2731807942739573,-0.28473550208806897,1
1.8548578043764594,0.5254083616516014,1
0.3054690217474482,0.8770046673159153,0
-0.9869336795895396,0.2021075578250876,0
1.9311838799062497,0.3655917109407024,1
-1.1089379730398554,0.002016578776638134,0
2.149100086064473,0.41807841661356027,1
0.23723066158200493,0.9699993267212689,0
1.5309952792775139,-0.43209522566902403,1
0.514483656548671,-0.4787142154303372,1
1.6170808422895386,-0.20637107220769912,1
1.0387230363365552,0.2765149283529622,0
-0.23014377751040704,1.066156793095772,0
-0.9558547563890746,0.14495960576283648,0
-1.1329251981491943,0.05439935590914358,0
1.626414348743043,-0.3639358041270893,1
-0.5958486388484756,0.6778583363381496,0
0.22067731060674353,0.24242638560071383,1
1.0177925845962783,0.304885570041638,0
-0.7768378358622793,0.5479219394733184,0
0.5358709110149165,-0.43735647783966003,1
-0.04105921570497112,0.2401321796784155,1
1.0853339844500445,-0.10538005391059686,0
1.3921990008671838,-0.4011665685844512,1
0.5098723027889542,0.8615504444044698,0
1.9143538947579226,0.20089373148674816,1
1.0314254340632025,-0.03995081215098753,0
-1.182721643192428,0.13082446272656043,0
-0.7412439867358865,0.7558026291316726,0
0.3760127985355543,0.8430978787038723,0
-0.009051440919347842,0.9199344346639831,0
-0.5807557379492312,0.8329897877906006,0
1.626533507162966,-0.37989550209173367,1
-0.9728709781601304,0.11983179815157584,0
1.2371409079866418,-0.34268412512915275,1
-0.19820087226902933,0.8556304225110922,0
1.4103620747369834,-0.2564978922806952,1
-0.25480256153017034,1.0025229342831734,0
1.8647453271312031,0.3924155817246699,1
-0.13114938083710548,1.0365652936384906,0
-0.010988845448359097,0.6686855627158947,0
0.7745881599815532,0.9412884933045622,0
1.0798020354708378,-0.46272201620996295,1
0.025729151062285793,-0.21574255631380723,1
0.80476232003005,0.08314709988630498,0
0.7568853630249122,0.776473715978302,0
1.3257199626611504,-0.4690464692540709,1
-0.13141031524728766,0.8974444821914935,0
1.8551941120611315,0.3221051011745957,1
0.19013960797994667,-0.15757002114520774,1
-0.10453796071627477,1.2318967202505315,0
0.05433800729243737,0.36300084424854995,1
0.8166291380638004,0.4275533332868021,0
-0.49473315905961185,0.7544785012182446,0
-0.2380945563886333,1.0917221872220964,0
-0.29230236910278906,1.1141695203981792,0
1.4708982215138768,-0.36492102106035507,1
0.7547034322820466,0.6239598251208405,0
0.4683850650652379,-0.32550521783455805,1
1.6154107633677315,-0.18346842641801167,1
0.2936220227683252,1.1587256853160244,0
1.8012211701778955,-0.11303817689876722,1
0.8609175785495766,0.671008255804671,0
0.1323523475669766,0.29297576200174447,1
-0.7194223914854218,0.6916950004939662,0
0.03506519856560113,0.08733635020089625,1
-0.520411608671429,0.8112419835500304,0
-0.4793649293068281,0.8426015715768159,0
-0.23334331241886025,0.9945018867837185,0
1.8235015177655942,-0.19942311631965196,1
1.1718326051068413,-0.490836901594407,1
0.9835789756668623,-0.5422570085619645,1
1.326797982545151,-0.4962385704136602,1
1.9307148416128939,0.11938203514439275,1
0.7342974965992154,0.5387702207996244,0
-0.35217997766673137,0.7844851943154503,0
-0.6125149937081542,0.6912304016731617,0
1.8617370041514982,0.06726256356289818,1
1.2515304282151454,-0.4784989375129175,1
1.112682638398149,-0.5669307421213644,1
0.9032979593534386,-0.5936599594005498,1
0.937999143952887,0.42910837862389745,0
-0.13103732002814247,0.5137241252736804,1
-1.0016233078823231,-0.09397849765727335,0
1.153027134699044,-0.44647137766373474,1
0.7608542610056852,-0.38399041284069924,1
0.141839448439034,1.0861731100635577,0
0.48072383257627893,1.0479721413892729,0
1.2868825900988805,-0.38724832522640656,1
1.9253649606189527,-0.07087852516939057,1
-0.06365899035445323,0.9428669519431552,0
0.1648376688526787,0.13673022923807712,1
0.5277439169965942,-0.5056799459360314,1
-0.8655273262879493,0.5849426575882423,0
0.810386161966188,0.6027333236275907,0
1.6361425625177815,-0.14054729610058458,1
-0.7944868005054375,0.6070493774253269,0
1.2410137859228794,-0.5466118424893477,1
0.8817418769855667,0.5175689831644875,0
0.010416874928560443,1.0181338727551712,0
-0.8324871168557939,0.8284246059419607,0
0.8327640772357923,-0.36847676742561775,1
-0.7983615902658749,0.35679675479873196,0
1.1256713937169647,-0.4351368476815655,1
0.30585115286509346,-0.043740606451402195,1
-0.5015186122095311,0.8321189496444655,0
-1.1142020781920436,0.09383491991859211,0
-0.6978883568677942,0.7341310044374143,0
-0.8907518933431773,0.6230397604501164,0
1.8161809123093149,0.01642920789009214,1
0.7319793315263236,0.7454768685668932,0
0.20843369432048514,-0.11971089988527474,1
-0.5220217640811751,0.8796683590666694,0
0.9469854112140763,0.39106184212968653,0
0.2598620682642343,0.09826886086239814,1
1.5569027091323528,-0.4925970487604851,1
2.0528912122715908,0.24421165038581194,1
0.7585531528646838,0.03824762890151187,0
0.568207181939312,-0.42213852905977445,1
0.4729316458481485,1.0249538013416692,0
1.7365180392140314,-0.17447224421421992,1
0.8663055037652639,0.013479072880290842,0
1.0923845207058434,-0.3753697891313942,1
0.4715083764728342,-0.372415875649476,1
1.0558349855803228,-0.0046148418851259705,0
1.2645714003066502,-0.44751834217619124,1
0.6335875858448813,-0.38282036453256324,1
0.07690124425734392,0.3640817349895885,1
0.8471456107770404,0.5882190555881656,0
0.6528025469165829,0.8719924435243604,0
-0.976243739313763,0.12030494254011073,0
0.12979431710039674,-0.06312209290343294,1
0.12022143563596964,0.020944511086423173,1
-0.8403452463800852,0.8241752679518957,0
1.5318386794715868,-0.4359217373399623,1
0.0331727800239096,0.23644864309292024,1
0.6337822239462314,-0.48692345313364516,1
0.11330288613686516,0.3207038604407674,1
0.8809601530976833,-0.04022311556271001,0
0.1588678820430178,0.217690355246502,1
-0.9312371404447097,0.27133847865137517,0
1.1052375625131032,0.08828024098539888,0
-0.7465111505293405,0.5092098034503197,0
0.9526536226155448,-0.44830004373339977,1
0.927837404242942,0.38816825524790594,0
0.28833169659637703,0.9437860593670989,0
1.0721358199518696,0.1157665210516632,0
1.870057619407063,0.16350613533064873,1
1.7594369273159671,-0.13666627922612468,1
1.3974007639536865,-0.3956460218374877,1
0.3131867023640771,0.9391836106031628,0
0.7590928462738732,0.4883412251905041,0
2.007666439350093,0.1415885900242314,1
0.5407277746700663,-0.44153825711324873,1
0.594777030187184,-0.4163945044534342,1
1.0041822092850488,0.10229128617337108,0
1.145909136942406,0.22791293428508536,0
-0.2574108146045343,0.9962018681401441,0
1.8368699890828466,-0.21632939977583554,1
-0.9003565474886299,0.4687900373783408,0
0.09468040889057079,0.0016264364091869432,1
1.510118387215712,-0.2753098040219417,1
-0.3793709890423576,0.8229613183150616,0
0.1864331299695937,-0.028290029151149296,1
-0.5891381643537068,0.6940914912473604,0
-0.021901848690665818,0.33786002304655477,1
1.2663379767033116,-0.4857658774955315,1
0.8567217734040703,0.19261454875868317,0
0.8949801703002492,-0.6490293311903574,1
-0.07838676699540696,1.0432840110751564,0
0.8512126201787215,0.4489517187134904,0
1.4164084847742267,-0.3779324129051902,1
-0.20521945997711627,0.8799999368518204,0
-0.7279640609046355,0.37909810726299614,0
-0.11606721802630904,0.950447584131566,0
1.1999259943413783,-0.5478809785581431,1
-0.936676865943425,0.40217643832450434,0
0.8790676206980557,0.7249101833076782,0
-0.5209942911858914,0.9429295834228554,0
0.7373608460135868,0.6117512505271748,0
-0.8697552737200154,0.4222580837650344,0
0.13941723801502667,0.35324722601894215,1
1.7537331782490833,-0.06316299600186291,1
1.1746673335803295,0.23405736851155917,0
-0.7146811530841386,0.7350558215393304,0
1.8476868046309316,0.023422546240774826,1
0.9680167792662642,0.2226342495328959,0
1.2554183564833339,-0.43067732992425545,1
0.9991817363596869,0.3635472642173368,0
1.3711685022792521,-0.24015188938877519,1
1.0955892452760603,0.1845893714994572,0
-0.39813462717308096,0.8745271828341369,0
1.343663604492783,-0.5447158328626407,1
1.1075403556109955,-0.4294225779038198,1
2.0633443075030016,0.3541672562057514,1
-0.13465602753346503,0.4736415243961869,1
1.2164679452153082,-0.3454875282254857,1
0.3356631707797866,-0.46820179705190346,1
0.5688469004404544,-0.28395095177045115,1
1.0738548571633817,-0.32546887769423394,1
-0.08302789879779794,1.004558012504745,0
1.1694075817443914,-0.5136484723910906,1
0.34092681543956965,-0.12748422459644262,1
1.369634080551159,-0.4839635617760757,1
0.6869450799761823,0.8452465561898698,0
1.792503014183222,0.2089660542357994,1
-0.8705118747852166,0.3193188847672281,0
1.2632123438240772,-0.38997312142735874,1
1.1032729977237783,-0.6297754353513306,1
-0.8360173915609868,0.7014950015032859,0
0.1415699620373955,0.08346986320122485,1
0.9739020013632134,0.6878137578332918,0
0.9851242666986221,0.19582839555819959,0
0.11200835887140637,0.1120807704320176,1
0.5792207467715791,-0.21048832179297292,1
-0.9515345536853808,0.24860390419715164,0
-0.14015160864987944,0.2094070406424789,1
0.7852233084787035,0.6198854897560523,0
-0.11491940357522216,0.9392856561323252,0
0.28720453977503974,-0.23722923572439017,1
1.491106558738597,-0.2556017401303388,1
1.2706950825594556,-0.5714697546936153,1
-0.5023140884062894,0.7606866715074249,0
0.9531519639604789,0.10774641216518509,0
-1.0985064292673605,0.3147352018132735,0
0.6548640462634271,0.8853453609324555,0
0.603861912360965,0.7054898246574213,0
0.5560710561316169,-0.3857703216969595,1
-0.37361128408854893,1.0321554508874073,0
-0.5063186734454919,1.0919482395737403,0
-1.108908234439355,0.06550543977257753,0
1.22955876086968,-0.4838288724263512,1
1.077246676262569,-0.10229609512454389,0
2.007271936369482,0.22483147651986435,1
0.5667350200403984,-0.5030649442781647,1
-1.0862513431911052,0.30870103940114,0
0.927661262881935,-0.6783630833266582,1
-0.7822936624375507,0.6918700685332018,0
2.262412925549459,0.3686839265089923,1
-0.7353637540025998,0.4088940719323722,0
-0.47651250401118395,0.8318356701849245,0
-0.7195669823902704,0.0866648828208626,0
0.7752066231440191,-0.4058251732460031,1
1.8942662276461246,-0.029206366856228842,1
0.18359342876317114,0.9920449077665602,0
0.7464414651593505,0.683063308517487,0
-0.08734903971033914,-0.06518154793077702,1
1.4619380630522336,-0.5032256941407957,1
-1.0126536199212133,0.19705752382939082,0
